2.790875	1.370588
2.794677	1.364706
2.798479	1.358824
2.802281	1.352941
2.806084	1.347059
2.809886	1.341176
2.813688	1.335294
2.817490	1.329412
2.821293	1.323529
2.825095	1.317647
2.828897	1.311765
2.832700	1.305882
2.836502	1.300000
2.840304	1.294118
2.844106	1.288235
2.847909	1.282353
2.851711	1.276471
2.855513	1.270588
2.859316	1.258824
2.863118	1.252941
2.866920	1.247059
2.870722	1.241176
2.874525	1.235294
2.878327	1.229412
2.882129	1.223529
2.885932	1.211765
2.889734	1.205882
2.893536	1.200000
2.897338	1.194118
2.901141	1.188235
2.904943	1.182353
2.908745	1.170588
2.912548	1.164706
2.916350	1.158824
2.920152	1.152941
2.923954	1.147059
2.927757	1.141176
2.931559	1.135294
2.935361	1.123529
2.939163	1.117647
2.942966	1.111765
2.946768	1.105882
2.950570	1.100000
2.954373	1.088235
2.958175	1.082353
2.961977	1.076471
2.965779	1.070588
2.969582	1.058824
2.973384	1.052941
2.977186	1.047059
2.980989	1.035294
2.984791	1.029412
2.988593	1.023529
2.992395	1.017647
2.996198	1.005882
3.000000	1.000000
3.003802	0.994118
3.007605	0.988235
3.011407	0.976471
3.015209	0.970588
3.019011	0.964706
3.022814	0.952941
3.026616	0.947059
3.030418	0.941176
3.034221	0.929412
3.038023	0.923529
3.041825	0.917647
3.045627	0.905882
3.049430	0.900000
3.053232	0.894118
3.057034	0.882353
3.060837	0.876471
3.064639	0.864706
3.068441	0.858824
3.072243	0.852941
3.076046	0.841176
3.079848	0.835294
3.083650	0.829412
3.087452	0.817647
3.091255	0.811765
3.095057	0.800000
3.098859	0.794118
3.102662	0.782353
3.106464	0.776471
3.110266	0.764706
3.114068	0.758824
3.117871	0.752941
3.121673	0.741176
3.125475	0.735294
3.129278	0.723529
3.133080	0.717647
3.136882	0.705882
3.140684	0.700000
3.144487	0.688235
3.148289	0.682353
3.152091	0.670588
3.155894	0.664706
3.159696	0.652941
3.163498	0.647059
3.167300	0.635294
3.171103	0.629412
3.174905	0.617647
3.178707	0.611765
3.182510	0.600000
3.186312	0.594118
3.190114	0.582353
3.193916	0.576471
3.197719	0.564706
3.201521	0.552941
3.205323	0.547059
3.209125	0.535294
3.212928	0.529412
3.216730	0.517647
3.220532	0.511765
3.224335	0.500000
3.228137	0.488235
3.231939	0.482353
3.235741	0.470588
3.239544	0.464706
3.243346	0.452941
3.247148	0.441176
3.250951	0.435294
3.254753	0.423529
3.258555	0.417647
3.262357	0.405882
3.266160	0.394118
3.269962	0.388235
3.273764	0.376471
3.277567	0.364706
3.281369	0.358824
3.285171	0.347059
3.288973	0.335294
3.292776	0.329412
3.296578	0.317647
3.300380	0.305882
3.304183	0.300000
3.307985	0.288235
3.311787	0.276471
3.315589	0.270588
3.319392	0.258824
3.323194	0.247059
3.326996	0.241176
3.330798	0.229412
3.334601	0.217647
3.338403	0.205882
3.342205	0.200000
3.346008	0.188235
3.349810	0.176471
3.353612	0.170588
3.357414	0.158824
3.361217	0.147059
3.365019	0.135294
3.368821	0.129412
3.372624	0.117647
3.376426	0.105882
3.380228	0.094118
3.384030	0.082353
3.387833	0.076471
3.391635	0.064706
3.395437	0.052941
3.399240	0.041176
3.403042	0.029412
3.406844	0.023529
3.410646	0.011765
3.414449	0.000000
3.418251	-0.011765
3.422053	-0.023529
3.425856	-0.029412
3.429658	-0.041176
3.433460	-0.052941
3.437262	-0.064706
3.441065	-0.076471
3.444867	-0.088235
3.448669	-0.094118
3.452471	-0.105882
3.456274	-0.117647
3.460076	-0.129412
3.463878	-0.141176
3.467681	-0.152941
3.471483	-0.164706
3.475285	-0.176471
3.479087	-0.188235
3.482890	-0.200000
3.486692	-0.205882
3.490494	-0.217647
3.494297	-0.229412
3.498099	-0.241176
3.501901	-0.252941
3.505703	-0.264706
3.509506	-0.276471
3.513308	-0.288235
3.517110	-0.300000
3.520913	-0.311765
3.524715	-0.323529
3.528517	-0.335294
3.532319	-0.347059
3.536122	-0.358824
3.539924	-0.370588
3.543726	-0.382353
3.547529	-0.394118
3.551331	-0.405882
3.555133	-0.417647
3.558935	-0.429412
3.562738	-0.441176
3.566540	-0.452941
3.570342	-0.464706
3.574144	-0.476471
3.577947	-0.488235
3.581749	-0.500000
3.585551	-0.511765
3.589354	-0.523529
3.593156	-0.535294
3.596958	-0.547059
3.600760	-0.564706
3.604563	-0.576471
3.608365	-0.588235
3.612167	-0.600000
3.615970	-0.611765
3.619772	-0.623529
3.623574	-0.635294
3.627376	-0.647059
3.631179	-0.658824
3.634981	-0.676471
3.638783	-0.688235
3.642586	-0.700000
3.646388	-0.711765
3.650190	-0.723529
3.653992	-0.735294
3.657795	-0.747059
3.661597	-0.758824
3.665399	-0.770588
3.669202	-0.788235
3.673004	-0.800000
3.676806	-0.811765
3.680608	-0.823529
3.684411	-0.835294
3.688213	-0.847059
3.692015	-0.864706
3.695817	-0.876471
3.699620	-0.888235
3.703422	-0.900000
3.707224	-0.917647
3.711027	-0.929412
3.714829	-0.941176
3.718631	-0.952941
3.722433	-0.964706
3.726236	-0.982353
3.730038	-0.994118
3.733840	-1.005882
3.737643	-1.017647
3.741445	-1.029412
3.745247	-1.047059
3.749049	-1.058824
3.752852	-1.070588
3.756654	-1.082353
3.760456	-1.100000
3.764259	-1.111765
3.768061	-1.123529
3.771863	-1.141176
3.775665	-1.152941
3.779468	-1.164706
3.783270	-1.176471
3.787072	-1.194118
3.790875	-1.205882
3.794677	-1.217647
3.798479	-1.235294
3.802281	-1.247059
3.806084	-1.258824
3.809886	-1.276471
3.813688	-1.288235
3.817490	-1.300000
3.821293	-1.317647
3.825095	-1.329412
3.828897	-1.341176
3.832700	-1.358824
3.836502	-1.370588
3.840304	-1.382353
3.844106	-1.400000
3.847909	-1.411765
3.851711	-1.423529
3.855513	-1.441176
3.859316	-1.452941
3.863118	-1.470588
3.866920	-1.482353
3.870722	-1.500000
3.874525	-1.511765
3.878327	-1.523529
3.882129	-1.541176
3.885932	-1.552941
3.889734	-1.570588
3.893536	-1.582353
3.897338	-1.594118
3.901141	-1.611765
3.904943	-1.623529
3.908745	-1.641176
3.912548	-1.652941
3.916350	-1.670588
3.920152	-1.682353
3.923954	-1.700000
3.927757	-1.711765
3.931559	-1.729412
3.935361	-1.741176
3.939163	-1.758824
3.942966	-1.770588
3.946768	-1.788235
3.950570	-1.800000
3.954373	-1.817647
3.958175	-1.829412
3.961977	-1.847059
3.965779	-1.858824
3.969582	-1.876471
3.973384	-1.894118
3.977186	-1.905882
3.980989	-1.923529
3.984791	-1.935294
3.988593	-1.952941
3.992395	-1.964706
3.996198	-1.976471
4.000000	-1.982353
